1906-10-06,W,HOME,665,668,26,0,No Poll,No Poll,No Poll,193
1906-10-13,W,HOME,665,435,17,0,No Poll,No Poll,No Poll,202
1906-10-17,W,HOME,665,94,5,0,No Poll,No Poll,No Poll,227
1906-10-20,W,HOME,665,668,28,0,No Poll,No Poll,No Poll,176
1906-11-03,W,AWAY,665,315,2,0,No Poll,No Poll,No Poll,256
1906-11-10,L,AWAY,665,244,0,12,No Poll,No Poll,No Poll,206
1906-11-24,W,HOME,665,87,29,0,No Poll,No Poll,No Poll,163
1907-10-12,W,HOME,665,668,32,0,No Poll,No Poll,No Poll,176
1907-10-19,W,HOME,665,2,23,0,No Poll,No Poll,No Poll,193
1907-10-26,W,HOME,665,71,22,4,No Poll,No Poll,No Poll,247
1907-11-02,T,HOME,665,244,0,0,No Poll,No Poll,No Poll,206
1907-11-09,W,HOME,665,217,22,4,No Poll,No Poll,No Poll,214
1907-11-23,W,AWAY,665,302,17,0,No Poll,No Poll,No Poll,256
1907-11-28,W,AWAY,665,668,21,12,No Poll,No Poll,No Poll,274
1908-10-03,W,HOME,666,222,39,0,No Poll,No Poll,No Poll,202
1908-10-10,W,HOME,666,668,64,0,No Poll,No Poll,No Poll,193
1908-10-17,L,AWAY,666,160,6,12,No Poll,No Poll,No Poll,226
1908-10-24,W,HOME,666,668,88,0,No Poll,No Poll,No Poll,176
1908-10-29,W,HOME,666,391,58,4,No Poll,No Poll,No Poll,243
1908-11-07,W,AWAY,666,244,11,0,No Poll,No Poll,No Poll,206
1908-11-13,W,AWAY,666,367,8,4,No Poll,No Poll,No Poll,291
1908-11-18,W,HOME,666,668,46,0,No Poll,No Poll,No Poll,273
1908-11-26,W,AWAY,666,437,6,0,No Poll,No Poll,No Poll,221
1909-10-09,W,HOME,648,220,58,0,No Poll,No Poll,No Poll,247
1909-10-16,W,HOME,648,224,60,11,No Poll,No Poll,No Poll,258
1909-10-23,W,HOME,648,94,17,0,No Poll,No Poll,No Poll,227
1909-10-30,W,FORBES FIELD,648,289,6,0,No Poll,No Poll,No Poll,254
1909-11-06,W,AWAY,648,160,11,3,No Poll,No Poll,No Poll,226
1909-11-13,W,HOME,648,215,46,0,No Poll,No Poll,No Poll,225
1909-11-20,W,HOME,648,255,38,0,No Poll,No Poll,No Poll,291
1909-11-25,T,AWAY,648,437,0,0,No Poll,No Poll,No Poll,221
1910-10-08,W,HOME,648,220,48,0,No Poll,No Poll,No Poll,247
1910-10-22,W,HOME,648,170,51,0,No Poll,No Poll,No Poll,153
1910-10-29,L,AWAY,648,94,0,17,No Poll,No Poll,No Poll,227
1910-11-12,W,AWAY,648,224,41,3,No Poll,No Poll,No Poll,258
1910-11-19,W,HOME,648,404,47,0,No Poll,No Poll,No Poll,243
1910-11-24,T,AWAY,648,437,5,5,No Poll,No Poll,No Poll,221
1911-10-07,W,HOME,658,316,32,6,No Poll,No Poll,No Poll,243
1911-10-14,W,HOME,658,668,43,0,No Poll,No Poll,No Poll,273
1911-10-21,W,HOME,658,668,27,0,No Poll,No Poll,No Poll,167
1911-10-28,W,HOME,658,668,80,0,No Poll,No Poll,No Poll,218
1911-11-04,T,FORBES FIELD,658,289,0,0,No Poll,No Poll,No Poll,254
1911-11-11,W,HOME,658,112,34,0,No Poll,No Poll,No Poll,272
1911-11-20,W,AWAY,658,255,6,3,No Poll,No Poll,No Poll,291
1911-11-30,T,AWAY,658,437,0,0,No Poll,No Poll,No Poll,221
1912-10-05,W,HOME,658,668,116,7,No Poll,No Poll,No Poll,273
1912-10-12,W,HOME,658,411,74,7,No Poll,No Poll,No Poll,151
1912-10-19,W,HOME,658,668,39,0,No Poll,No Poll,No Poll,231
1912-10-26,W,HOME,658,255,41,6,No Poll,No Poll,No Poll,291
1912-11-02,W,FORBES FIELD,658,289,3,0,No Poll,No Poll,No Poll,254
1912-11-09,W,AWAY,658,169,47,7,No Poll,No Poll,No Poll,263
1912-11-12,W,AWAY,658,74,69,0,No Poll,No Poll,No Poll,221
1913-10-04,W,HOME,255,78,87,0,No Poll,No Poll,No Poll,243
1913-10-18,W,HOME,255,238,20,7,No Poll,No Poll,No Poll,269
1913-10-25,W,HOME,255,423,62,0,No Poll,No Poll,No Poll,156
1913-11-01,W,AWAY,255,86,35,13,No Poll,No Poll,No Poll,160
1913-11-08,W,AWAY,255,32,14,7,No Poll,No Poll,No Poll,251
1913-11-22,W,AWAY,255,668,20,7,No Poll,No Poll,No Poll,177
1913-11-27,W,AWAY,255,125,30,7,No Poll,No Poll,No Poll,279
1914-10-03,W,HOME,255,423,56,0,No Poll,No Poll,No Poll,156
